0.923660	0.988481	0.954972	
0.926051	0.991041	0.957445	
0.926649	0.989781	0.957175	
0.914491	0.989860	0.950684	
0.920271	0.989498	0.953630	
0.923859	0.989962	0.955769	
0.917082	0.990954	0.952588	
0.922862	0.991435	0.955920	
0.918676	0.989693	0.952863	
0.921268	0.988875	0.953875	
0.921068	0.989719	0.954161	
0.925055	0.988709	0.955823	
0.913494	0.989208	0.949845	
0.929639	0.988974	0.958389	
0.922264	0.988887	0.954414	
0.926251	0.988513	0.956370	
0.929041	0.990017	0.958560	
0.925254	0.990188	0.956620	
0.920869	0.990566	0.954447	
0.919872	0.989070	0.953217	
0.948359	0.973495	0.960763	
0.955352	0.967320	0.961299	
0.954276	0.973121	0.963607	
0.954276	0.964130	0.959178	
0.952663	0.966176	0.959372	
0.959656	0.962763	0.961207	
0.958580	0.973239	0.965854	
0.953201	0.974697	0.963829	
0.955352	0.962602	0.958963	
0.958042	0.962183	0.960108	
0.952663	0.971476	0.961977	
0.955352	0.963646	0.959481	
0.956428	0.970524	0.963425	
0.942442	0.962109	0.952174	
0.948897	0.962882	0.955839	
0.954814	0.969945	0.962320	
0.951587	0.971978	0.961674	
0.952663	0.964597	0.958593	
0.954814	0.957906	0.956358	
0.954814	0.964674	0.959719	
0.849711	0.973510	0.907407	
0.854207	0.985185	0.915033	
0.843288	0.984258	0.908336	
0.853565	0.982988	0.913716	
0.848426	0.978519	0.908841	
0.862556	0.977438	0.916411	
0.858703	0.984536	0.917324	
0.853565	0.983716	0.914030	
0.854849	0.982288	0.914148	
0.842004	0.979821	0.905699	
0.838793	0.981217	0.904432	
0.863198	0.979592	0.917719	
0.845215	0.980626	0.907899	
0.847142	0.984328	0.910597	
0.831728	0.981804	0.900556	
0.861272	0.983138	0.918179	
0.865125	0.973970	0.916327	
0.853565	0.981536	0.913088	
0.855491	0.985936	0.916094	
0.853565	0.971491	0.908718	
0.962737	0.962108	0.962422	
0.964480	0.959047	0.961756	
0.966224	0.958910	0.962553	
0.964698	0.958848	0.961764	
0.967095	0.965622	0.966358	
0.966659	0.956447	0.961526	
0.965788	0.957442	0.961597	
0.964698	0.956569	0.960616	
0.963827	0.952207	0.957981	
0.968185	0.952616	0.960337	
0.964262	0.957792	0.961016	
0.964916	0.957405	0.961146	
0.964698	0.963229	0.963963	
0.967967	0.960017	0.963976	
0.966006	0.957451	0.961710	
0.965134	0.960113	0.962617	
0.969056	0.962138	0.965585	
0.964262	0.955724	0.959974	
0.964916	0.965758	0.965337	
0.966441	0.960580	0.963502	
0.940828	0.785009	0.855885	
0.945670	0.766013	0.846413	
0.938677	0.789950	0.857915	
0.944594	0.789924	0.860363	
0.944594	0.825188	0.880863	
0.938677	0.800826	0.864289	
0.938139	0.822254	0.876382	
0.941366	0.810560	0.871080	
0.947283	0.792529	0.863024	
0.937063	0.807978	0.867746	
0.938677	0.811251	0.870324	
0.940828	0.792478	0.860305	
0.941366	0.809061	0.870214	
0.949435	0.797920	0.867109	
0.946208	0.791629	0.862044	
0.946746	0.765550	0.846561	
0.938139	0.809281	0.868959	
0.940290	0.787742	0.857283	
0.944056	0.821629	0.878598	
0.948359	0.794144	0.864428	
0.721785	0.527831	0.609756	
0.721785	0.547809	0.622877	
0.713911	0.490090	0.581197	
0.729659	0.528517	0.613010	
0.690289	0.536735	0.603904	
0.687664	0.509728	0.585475	
0.719160	0.474870	0.572025	
0.711286	0.500924	0.587852	
0.679790	0.527495	0.594037	
0.716535	0.531128	0.610056	
0.692913	0.496241	0.578313	
0.698163	0.537374	0.607306	
0.690289	0.534553	0.602520	
0.727034	0.526616	0.610805	
0.716535	0.565217	0.631944	
0.706037	0.483813	0.574173	
0.737533	0.531191	0.617582	
0.711286	0.563410	0.628770	
0.708661	0.494505	0.582524	
0.719160	0.559184	0.629162	
0.917481	0.987133	0.951033	
0.922065	0.988039	0.953913	
0.921268	0.990995	0.954860	
0.920470	0.989713	0.953837	
0.912298	0.991551	0.950275	
0.919474	0.990765	0.953789	
0.923660	0.988270	0.954873	
0.920869	0.988658	0.953560	
0.918278	0.989689	0.952647	
0.914690	0.992216	0.951877	
0.923062	0.990800	0.955732	
