0.973465	0.997151	0.985166	
0.973193	0.996595	0.984755	
0.973423	0.996575	0.984863	
0.973047	0.997107	0.984930	
0.973674	0.996426	0.984919	
0.973068	0.996872	0.984826	
0.973528	0.996405	0.984833	
0.973862	0.996257	0.984932	
0.973653	0.997024	0.985200	
0.972399	0.997105	0.984597	
0.973946	0.997025	0.985350	
0.972148	0.997041	0.984437	
0.973821	0.996704	0.985130	
0.973883	0.996342	0.984985	
0.973737	0.996811	0.985139	
0.973883	0.996662	0.985141	
0.973967	0.996683	0.985194	
0.974406	0.996152	0.985159	
0.973465	0.996810	0.984999	
0.973737	0.996448	0.984962	
0.963683	0.993234	0.978235	
0.964194	0.992773	0.978275	
0.963285	0.993960	0.978382	
0.962376	0.993138	0.977515	
0.964109	0.992772	0.978231	
0.963200	0.993115	0.977928	
0.963257	0.992214	0.977521	
0.963939	0.992945	0.978227	
0.963882	0.993468	0.978452	
0.963313	0.992447	0.977663	
0.964194	0.993093	0.978430	
0.962972	0.994133	0.978304	
0.964194	0.993267	0.978515	
0.963115	0.992881	0.977771	
0.963910	0.993149	0.978311	
0.962035	0.993631	0.977578	
0.964393	0.992397	0.978195	
0.963342	0.992767	0.977833	
0.964450	0.992688	0.978365	
0.962859	0.992967	0.977681	
0.957237	0.949928	0.953568	
0.959180	0.950177	0.954657	
0.955374	0.953443	0.954408	
0.955212	0.949368	0.952281	
0.956589	0.949666	0.953115	
0.959504	0.948519	0.953980	
0.956427	0.947373	0.951878	
0.958208	0.949290	0.953728	
0.956022	0.948265	0.952127	
0.962015	0.947133	0.954516	
0.951405	0.949406	0.950405	
0.954888	0.948817	0.951843	
0.955131	0.949288	0.952200	
0.956427	0.948133	0.952262	
0.957318	0.947419	0.952343	
0.959747	0.949367	0.954529	
0.959747	0.947394	0.953530	
0.960557	0.947133	0.953798	
0.952134	0.951210	0.951672	
0.952539	0.951537	0.952038	
0.944285	0.981209	0.962393	
0.952031	0.981174	0.966383	
0.961881	0.981180	0.971435	
0.957032	0.981025	0.968880	
0.948920	0.981795	0.965078	
0.941327	0.982025	0.961246	
0.956727	0.979978	0.968213	
0.949012	0.983068	0.965740	
0.952153	0.981362	0.966537	
0.949042	0.981890	0.965187	
0.947335	0.980680	0.963719	
0.955934	0.981834	0.968711	
0.940229	0.981348	0.960349	
0.963375	0.979900	0.971567	
0.958587	0.979771	0.969064	
0.943309	0.982249	0.962386	
0.962674	0.980220	0.971368	
0.960204	0.979744	0.969875	
0.953037	0.981286	0.966955	
0.954654	0.979598	0.966965	
0.960398	0.983722	0.971920	
0.954842	0.985793	0.970071	
0.954745	0.990616	0.972350	
0.956586	0.989442	0.972737	
0.958105	0.988733	0.973178	
0.960366	0.986266	0.973144	
0.957071	0.985793	0.971220	
0.957911	0.988764	0.973093	
0.954422	0.990380	0.972069	
