0.892597	0.965730	0.927724	
0.898668	0.966247	0.931233	
0.902151	0.965642	0.932817	
0.893444	0.967533	0.929014	
0.900080	0.967129	0.932400	
0.899374	0.963787	0.930467	
0.900127	0.963719	0.930838	
0.903610	0.965793	0.933667	
0.892314	0.964589	0.927045	
0.897397	0.962931	0.929010	
0.899045	0.968219	0.932351	
0.907987	0.963684	0.935007	
0.895421	0.968193	0.930386	
0.900645	0.964905	0.931668	
0.888361	0.970786	0.927746	
0.900645	0.965441	0.931918	
0.887843	0.967087	0.925772	
0.895703	0.965992	0.929520	
0.895232	0.962163	0.927492	
0.904787	0.963754	0.933340	
0.817025	0.979751	0.891019	
0.819016	0.978886	0.891843	
0.836249	0.974175	0.899958	
0.818583	0.980195	0.892129	
0.818497	0.979888	0.891951	
0.781174	0.981504	0.869955	
0.822567	0.978068	0.893603	
0.825165	0.976732	0.894574	
0.822740	0.972566	0.891401	
0.774593	0.982643	0.866302	
0.800485	0.980068	0.881220	
0.831573	0.972653	0.896597	
0.823433	0.974383	0.892571	
0.824385	0.977814	0.894569	
0.843956	0.972752	0.903788	
0.790440	0.972409	0.872032	
0.780135	0.977327	0.867668	
0.837201	0.974400	0.900605	
0.807759	0.980965	0.885976	
0.839366	0.973486	0.901465	
0.895938	0.964874	0.929129	
0.906481	0.961942	0.933388	
0.901351	0.969033	0.933967	
0.899986	0.968104	0.932803	
0.900221	0.963577	0.930822	
0.898621	0.962494	0.929462	
0.892926	0.971279	0.930456	
0.903845	0.964008	0.932958	
0.899798	0.966972	0.932176	
0.904175	0.968931	0.935434	
0.897868	0.971482	0.933226	
0.890479	0.967330	0.927315	
0.911611	0.962818	0.936515	
0.897491	0.966155	0.930558	
0.887419	0.964006	0.924129	
0.903186	0.962194	0.931757	
0.905116	0.962368	0.932864	
0.893067	0.967569	0.928827	
0.881395	0.961148	0.919545	
0.902339	0.967013	0.933557	
0.896705	0.971164	0.932450	
0.899992	0.974204	0.935629	
0.892267	0.971285	0.930101	
0.897691	0.972838	0.933755	
0.900074	0.971527	0.934437	
0.899252	0.972193	0.934301	
0.897033	0.970829	0.932473	
0.897609	0.969813	0.932315	
0.896212	0.971322	0.932256	
0.895308	0.975468	0.933670	
