0.051561	0.952516	0.097826	
0.048501	0.943452	0.092258	
0.058935	0.961558	0.111063	
0.054988	0.936913	0.103879	
0.053091	0.950685	0.100565	
0.056610	0.952136	0.106865	
0.056242	0.950362	0.106200	
0.043727	0.956493	0.083631	
0.048470	0.956522	0.092265	
0.047613	0.950519	0.090684	
0.051744	0.957531	0.098183	
0.057803	0.953078	0.108995	
0.055906	0.953549	0.105619	
0.053672	0.943011	0.101563	
0.058384	0.956871	0.110054	
0.057283	0.953157	0.108071	
0.056089	0.957180	0.105969	
0.054682	0.949018	0.103405	
0.063250	0.958275	0.118667	
0.054896	0.961930	0.103865	
0.265775	0.993007	0.419321	
0.277406	0.993774	0.433737	
0.278743	0.994278	0.435418	
0.280882	0.989637	0.437572	
0.253476	0.994753	0.404006	
0.288904	0.992650	0.447551	
0.296123	0.996401	0.456560	
0.291979	0.993179	0.451286	
0.276872	0.996152	0.433309	
0.292647	0.995452	0.452319	
0.270722	0.994109	0.425554	
0.269118	0.992604	0.423433	
0.279144	0.992867	0.435772	
0.276738	0.997110	0.433236	
0.277540	0.993301	0.433856	
0.279011	0.993337	0.435654	
0.274866	0.994678	0.430711	
0.265775	0.996491	0.419631	
0.291310	0.995432	0.450719	
0.296925	0.994626	0.457325	
0.264779	0.979779	0.416895	
0.247640	0.977451	0.395164	
0.271982	0.988267	0.426568	
0.271485	0.987353	0.425872	
0.274714	0.993711	0.430434	
0.278937	0.982502	0.434513	
0.277198	0.992000	0.433314	
0.264531	0.987025	0.417238	
0.292846	0.983319	0.451292	
0.268256	0.992647	0.422370	
0.278192	0.989399	0.434277	
0.259563	0.981221	0.410528	
0.292598	0.993255	0.452034	
0.266518	0.984404	0.419468	
0.267511	0.986264	0.420868	
0.258073	0.982042	0.408733	
0.251863	0.990234	0.401584	
0.264034	0.992530	0.417108	
0.265027	0.980699	0.417286	
0.267760	0.987179	0.421258	
0.286575	0.658103	0.399281	
0.265921	0.615538	0.371394	
0.273236	0.629960	0.381152	
0.265060	0.641667	0.375152	
0.273236	0.649949	0.384732	
0.248709	0.614240	0.354058	
0.272806	0.630846	0.380895	
0.280120	0.621183	0.386121	
0.265921	0.582469	0.365140	
0.281411	0.639922	0.390915	
0.268503	0.608780	0.372649	
0.262478	0.598039	0.364833	
0.272375	0.647902	0.383520	
0.279260	0.621053	0.385278	
