0.611888	0.935829	0.739958	
0.618881	0.931579	0.743697	
0.615385	0.921466	0.737945	
0.618881	0.931579	0.743697	
0.622378	0.946809	0.751055	
0.618881	0.946524	0.748414	
0.622378	0.941799	0.749474	
0.622378	0.908163	0.738589	
0.625874	0.937173	0.750524	
0.615385	0.951351	0.747346	
0.615385	0.931217	0.741053	
0.618881	0.967213	0.754797	
0.611888	0.925926	0.736842	
0.611888	0.925926	0.736842	
0.615385	0.911917	0.734864	
0.618881	0.926702	0.742138	
0.615385	0.911917	0.734864	
0.618881	0.931579	0.743697	
0.618881	0.926702	0.742138	
0.622378	0.931937	0.746331	
0.586081	0.958084	0.727273	
0.578755	0.946108	0.718182	
0.575092	0.969136	0.721839	
0.589744	0.958333	0.730159	
0.575092	0.945783	0.715262	
0.582418	0.946429	0.721088	
0.564103	0.950617	0.708046	
0.575092	0.957317	0.718535	
0.582418	0.952096	0.722727	
0.578755	0.957576	0.721461	
0.571429	0.945455	0.712329	
0.578755	0.946108	0.718182	
0.560440	0.938650	0.701835	
0.571429	0.945455	0.712329	
0.575092	0.951515	0.716895	
0.586081	0.952381	0.725624	
0.582418	0.940828	0.719457	
0.578755	0.951807	0.719818	
0.582418	0.940828	0.719457	
0.571429	0.939759	0.710706	
0.722467	0.953488	0.822055	
0.687225	0.962963	0.802057	
0.713656	0.958580	0.818182	
0.691630	0.934524	0.794937	
0.722467	0.959064	0.824121	
0.700441	0.935294	0.801008	
0.696035	0.934911	0.797980	
0.718062	0.953216	0.819095	
0.718062	0.947674	0.817043	
0.696035	0.940476	0.800000	
0.700441	0.940828	0.803030	
0.704846	0.946746	0.808081	
0.696035	0.946108	0.802030	
0.696035	0.940476	0.800000	
0.696035	0.923977	0.793970	
0.704846	0.941176	0.806045	
0.713656	0.947368	0.814070	
0.700441	0.935294	0.801008	
0.700441	0.929825	0.798995	
0.709251	0.947059	0.811083	
0.718062	0.936782	0.812968	
0.731278	0.970760	0.834171	
0.740088	0.933333	0.825553	
0.731278	0.948571	0.825871	
0.735683	0.965318	0.835000	
0.748899	0.949721	0.837438	
0.726872	0.959302	0.827068	
0.731278	0.927374	0.817734	
0.744493	0.938889	0.830467	
0.744493	0.933702	0.828431	
0.726872	0.959302	0.827068	
0.735683	0.988166	0.843434	
0.722467	0.959064	0.824121	
0.718062	0.970238	0.825316	
0.718062	0.931429	0.810945	
0.709251	0.964072	0.817259	
0.713656	0.964286	0.820253	
0.740088	0.933333	0.825553	
0.735683	0.948864	0.828784	
0.735683	0.954286	0.830846	
0.529148	0.983333	0.688047	
0.524664	0.966942	0.680233	
0.524664	0.983193	0.684211	
0.497758	0.956897	0.654867	
0.511211	0.974359	0.670588	
0.529148	1.000000	0.692082	
0.515695	0.991379	0.678466	
0.524664	0.951220	0.676301	
0.538117	0.991736	0.697674	
0.493274	0.973451	0.654762	
0.529148	0.975207	0.686047	
0.533632	0.975410	0.689855	
0.506726	0.982609	0.668639	
0.529148	0.975207	0.686047	
0.520179	0.966667	0.676385	
0.538117	0.983607	0.695652	
0.524664	0.966942	0.680233	
0.533632	0.967480	0.687861	
0.524664	0.983193	0.684211	
0.502242	0.965517	0.660767	
0.641148	0.943662	0.763533	
0.612440	0.934307	0.739884	
0.645933	0.937500	0.764873	
0.655502	0.958042	0.778409	
0.612440	0.920863	0.735632	
0.650718	0.937931	0.768362	
0.641148	0.943662	0.763533	
0.650718	0.918919	0.761905	
0.636364	0.930070	0.755682	
0.650718	0.944444	0.770538	
0.622010	0.935252	0.747126	
0.636364	0.936620	0.757835	
0.655502	0.919463	0.765363	
0.641148	0.911565	0.752809	
