0.321814	0.913071	0.475897	
0.322016	0.911485	0.475902	
0.322030	0.904293	0.474931	
0.320448	0.909752	0.473953	
0.321433	0.908598	0.474872	
0.321304	0.904646	0.474189	
0.325438	0.907505	0.479076	
0.320923	0.905645	0.473911	
0.322648	0.906597	0.475921	
0.320340	0.899058	0.472371	
0.324877	0.908820	0.478651	
0.320707	0.910635	0.474356	
0.320470	0.906611	0.473549	
0.323281	0.914583	0.477706	
0.317622	0.898739	0.469366	
0.322843	0.908243	0.476359	
0.318981	0.898598	0.470829	
0.323518	0.909777	0.477306	
0.320412	0.906282	0.473441	
0.321821	0.906599	0.475021	
0.054478	0.347059	0.094174	
0.055863	0.340845	0.095994	
0.053555	0.330484	0.092173	
0.053093	0.331412	0.091524	
0.046168	0.300300	0.080032	
0.052632	0.341317	0.091200	
0.047091	0.311927	0.081829	
0.046630	0.294461	0.080510	
0.048476	0.317221	0.084101	
0.050785	0.337423	0.088283	
0.052170	0.340361	0.090472	
0.047553	0.309309	0.082433	
0.050785	0.340557	0.088389	
0.053555	0.323120	0.091881	
0.051708	0.322767	0.089136	
0.050323	0.327327	0.087235	
0.056325	0.343662	0.096787	
0.051247	0.333333	0.088836	
0.043860	0.287879	0.076122	
0.048015	0.317073	0.083400	
0.764520	0.971301	0.855594	
0.770342	0.971850	0.859443	
0.771320	0.972536	0.860319	
0.770236	0.972107	0.859477	
0.760822	0.972326	0.853668	
0.767112	0.971604	0.857333	
0.773976	0.972887	0.862107	
0.772276	0.971555	0.860529	
0.770895	0.972182	0.859916	
0.778864	0.973130	0.865227	
0.759781	0.972527	0.853090	
0.771150	0.971852	0.859946	
0.767899	0.972155	0.858038	
0.771171	0.971567	0.859847	
0.775464	0.973483	0.863263	
0.762586	0.971756	0.854557	
0.768770	0.972682	0.858788	
0.770130	0.971582	0.859206	
0.767240	0.972341	0.857699	
0.768919	0.972113	0.858658	
0.586026	0.973778	0.731706	
0.586497	0.974159	0.732181	
0.585504	0.974881	0.731611	
0.585281	0.973906	0.731161	
0.585504	0.975728	0.731849	
0.584859	0.975137	0.731178	
0.588978	0.976630	0.734812	
0.582130	0.976443	0.729407	
0.586695	0.974529	0.732440	
0.585777	0.973325	0.731385	
0.584661	0.974927	0.730964	
0.586522	0.975487	0.732575	
